"Timestamp","PM2.5 [ug/m3]","PM10[ug/m3]","Ozone [ppb]","Carbon_Monoxide [ppb]","Temperature [°C]","Relative_Humidity [%]"
"03/02/2022 0:00:00","16.1666666666667","17.1666666666667","28.0833333333333","367.666666666667","12.7833333333333","54.3141666666667"
"03/02/2022 1:00:00","12.75","13.75","25.4166666666667","369.916666666667","11.7325","56.3416666666667"
"03/02/2022 2:00:00","15","16","24.25","393.666666666667","11.15","57.2333333333333"
"03/02/2022 3:00:00","12.5833333333333","13.5833333333333","22.1666666666667","380.333333333333","11.0025","51.4325"
"03/02/2022 4:00:00","13.4166666666667","14.4166666666667","20.25","392.5","10.5941666666667","44.6866666666667"
"03/02/2022 5:00:00","15.25","16.25","20.8333333333333","433.833333333333","10.005","46.4058333333333"
"03/02/2022 6:00:00","18.4166666666667","19.4166666666667","23.5833333333333","515.583333333333","9.57833333333333","50.7833333333333"
"03/02/2022 7:00:00","18.8333333333333","19.9166666666667","21.3333333333333","507.666666666667","9.9225","45.0283333333333"
"03/02/2022 8:00:00","16.5833333333333","17.5833333333333","20.3333333333333","429.25","12.4858333333333","41.155"
"03/02/2022 9:00:00","18.4545454545455","19.4545454545455","20.5454545454545","413.454545454545","15.2718181818182","34.1272727272727"
"03/02/2022 10:00:00","20.4","21.5","25.5","424.5","16.706","32.259"
"03/02/2022 11:00:00","21.1666666666667","22.1666666666667","21.8333333333333","417.833333333333","21.0783333333333","22.6666666666667"
"03/02/2022 12:00:00","18.3636363636364","19.5454545454545","18.8181818181818","396.454545454545","21.6272727272727","17.7636363636364"
"03/02/2022 13:00:00","30","31.5","19.0833333333333","392.666666666667","24.2266666666667","15.055"
"03/02/2022 14:00:00","15","16.0833333333333","34.3333333333333","403.583333333333","25.0466666666667","16.3391666666667"
"03/02/2022 15:00:00","41.9166666666667","43.4166666666667","37.6666666666667","401.666666666667","25.8908333333333","17.6283333333333"
"03/02/2022 16:00:00","59.9166666666667","61.9166666666667","41.9166666666667","406.5","24.01","22.8008333333333"
"03/02/2022 17:00:00","56.6666666666667","58.6666666666667","42.6666666666667","395.916666666667","20.7291666666667","30.0433333333333"
"03/02/2022 18:00:00","17.8333333333333","19","40.6666666666667","398.333333333333","18.6125","35.0208333333333"
"03/02/2022 19:00:00","10.3333333333333","11.3333333333333","37.6666666666667","390.333333333333","17.0191666666667","39.75"
"03/02/2022 20:00:00","10.25","11.25","29.75","384","15.8008333333333","41.8433333333333"
"03/02/2022 21:00:00","9.08333333333333","10.1666666666667","30.75","392.333333333333","15.0175","45.2116666666667"
"03/02/2022 22:00:00","6.5","7.5","29.25","391.25","14.6275","46.0341666666667"
"03/02/2022 23:00:00","15.0833333333333","16.25","23.9166666666667","398.666666666667","14.0775","46.1216666666667"
"04/02/2022 0:00:00","9.66666666666667","10.6666666666667","27.5","440.166666666667","12.6858333333333","53.0391666666667"
"04/02/2022 1:00:00","7.66666666666667","8.66666666666667","24","429.333333333333","12.2741666666667","51.8183333333333"
"04/02/2022 2:00:00","6.16666666666667","7.16666666666667","21.4166666666667","412.083333333333","12.5508333333333","47.2675"
"04/02/2022 3:00:00","7.5","8.5","22","427.166666666667","12.0941666666667","49.3358333333333"
"04/02/2022 4:00:00","9.83333333333333","10.8333333333333","22.5833333333333","443.166666666667","11.1966666666667","51.5783333333333"
"04/02/2022 5:00:00","10.1666666666667","11.1666666666667","22.6666666666667","473.833333333333","10.6916666666667","51.2108333333333"
"04/02/2022 6:00:00","15.4166666666667","16.5","22.8333333333333","521.75","10.5308333333333","50.5608333333333"
"04/02/2022 7:00:00","15.6666666666667","16.75","22.25","552.5","10.5175","49.1158333333333"
"04/02/2022 8:00:00","9.58333333333333","10.5833333333333","23.5","452.25","12.445","45.8308333333333"
"04/02/2022 9:00:00","13.6666666666667","14.6666666666667","25","517.583333333333","14.655","41.2491666666667"
"04/02/2022 10:00:00","14.75","15.75","31.0833333333333","446","16.5641666666667","34.9458333333333"
"04/02/2022 11:00:00","21","22.1428571428571","25.8571428571429","442.142857142857","20.2242857142857","24.9085714285714"
"04/02/2022 12:00:00","34.4166666666667","35.9166666666667","35.4166666666667","422.666666666667","20.4383333333333","23.395"
"04/02/2022 13:00:00","16.5833333333333","17.5833333333333","43.5833333333333","417.916666666667","22.7625","21.2058333333333"
"04/02/2022 14:00:00","37.1666666666667","38.5833333333333","44.5","409.583333333333","23.795","19.3108333333333"
"04/02/2022 15:00:00","27.1666666666667","28.4166666666667","22.5833333333333","411.916666666667","25.6558333333333","15.3333333333333"
"04/02/2022 16:00:00","63.6923076923077","65.6923076923077","31.7692307692308","409.076923076923","23.2438461538461","19.7492307692308"
"04/02/2022 17:00:00","59.25","61.25","36.75","398.416666666667","20.5258333333333","24.3175"
"04/02/2022 18:00:00","25.5","26.8333333333333","38.4166666666667","401.166666666667","18.5716666666667","29.9158333333333"
"04/02/2022 19:00:00","13","14","38.9166666666667","395.666666666667","17.4225","34.1"
"04/02/2022 20:00:00","16.5833333333333","17.5833333333333","54.8333333333333","401.583333333333","16.695","40.3616666666667"
"04/02/2022 21:00:00","14","15","52","400","16.015","41.55"
"04/02/2022 22:00:00","12.5","13.5","41.5","410","15.5","41.865"
"04/02/2022 23:00:00","14.1666666666667","15.1666666666667","37.8333333333333","407.333333333333","14.7583333333333","45.5883333333333"
"05/02/2022 0:00:00","14.4","15.4","34.2","393","14.278","46.46"
"05/02/2022 6:00:00","22","23","20.6666666666667","449.333333333333","9.51","61.3866666666667"
"05/02/2022 7:00:00","20.6666666666667","21.6666666666667","20.8333333333333","461","9.23583333333333","63.0333333333333"
"05/02/2022 8:00:00","22.3636363636364","23.5454545454545","20.9090909090909","432.909090909091","9.77272727272727","62.7663636363636"
"05/02/2022 9:00:00","23.75","25.5","25.25","447.25","12.0325","54.66"
"05/02/2022 10:00:00","33.2857142857143","35.2857142857143","39.7142857142857","464.714285714286","14.1157142857143","47.8328571428571"
"05/02/2022 11:00:00","31.25","33.125","45.875","474.375","16.9","40.22875"
"05/02/2022 12:00:00","37.3333333333333","39.3333333333333","53.6666666666667","462.333333333333","17.6383333333333","38.6266666666667"
"05/02/2022 13:00:00","44.375","46.375","67.5","461.875","19.21375","35.33625"
"05/02/2022 14:00:00","67.375","69.375","70.125","453.375","19.86875","33.15"
"05/02/2022 15:00:00","69.875","71.875","70.25","445.875","19.75","32.585"
"05/02/2022 16:00:00","59","61","59.5","416","18.83","34.23"
"05/02/2022 17:00:00","30.25","31.625","56.375","434.375","17.18375","45.81125"
"05/02/2022 18:00:00","16","17","44.8181818181818","436.181818181818","15.4818181818182","50.6090909090909"
"05/02/2022 19:00:00","16.4166666666667","17.4166666666667","37.9166666666667","441.416666666667","14.8241666666667","51.7"
"05/02/2022 20:00:00","21.5833333333333","22.75","46.5833333333333","436.833333333333","14.8891666666667","53.2458333333333"
"05/02/2022 21:00:00","25.125","26.75","45.375","437.5","14.6625","52.9675"
"05/02/2022 22:00:00","27.3333333333333","29.1666666666667","43.5","457.5","14.2883333333333","53.92"
"05/02/2022 23:00:00","22.5833333333333","23.9166666666667","30.5","466.833333333333","13.3641666666667","54.2216666666667"
"06/02/2022 0:00:00","17.3333333333333","18.3333333333333","27.4166666666667","410.083333333333","13.3058333333333","52.6325"
"06/02/2022 1:00:00","18.6363636363636","19.6363636363636","23.2727272727273","422.272727272727","12.4554545454545","53.54"
"06/02/2022 2:00:00","17.9166666666667","19","25.0833333333333","430.833333333333","11.0733333333333","55.3566666666667"
"06/02/2022 3:00:00","19.6666666666667","20.6666666666667","28.5","419.916666666667","10.4466666666667","56.6108333333333"
"06/02/2022 4:00:00","14.8333333333333","15.8333333333333","30.8333333333333","419.416666666667","10.1666666666667","58.7908333333333"
"06/02/2022 5:00:00","14.25","15.25","28.0833333333333","426.25","9.91583333333334","59.3108333333333"
"06/02/2022 6:00:00","12.7272727272727","13.7272727272727","26.6363636363636","437.363636363636","10.0436363636364","61.1881818181818"
"06/02/2022 7:00:00","12.75","13.75","23.5833333333333","422","10.6125","60.16"
"06/02/2022 8:00:00","16.5714285714286","17.5714285714286","23.4285714285714","404.428571428571","12.3842857142857","53.3457142857143"
"06/02/2022 9:00:00","22.4444444444444","23.6666666666667","28","417.111111111111","14.23","48.3666666666667"
"06/02/2022 10:00:00","23.3","24.6","42.3","418.3","15.867","43.547"
"06/02/2022 11:00:00","26.3636363636364","28.0909090909091","39","413.636363636364","19.1209090909091","34.0181818181818"
"06/02/2022 12:00:00","41.4545454545455","43","41.7272727272727","403.454545454545","19.9536363636364","28.6636363636364"
"06/02/2022 13:00:00","21.4444444444444","22.4444444444444","49.7777777777778","401.111111111111","21.4466666666667","25.1377777777778"
"06/02/2022 14:00:00","53.3333333333333","55","61.3333333333333","398.666666666667","20.7433333333333","25.8466666666667"
"06/02/2022 15:00:00","71","73","65.6","401.6","19.158","32.8"
"06/02/2022 16:00:00","72.75","74.75","70.625","425.875","17.7375","39.0675"
"06/02/2022 17:00:00","64.3636363636364","66.3636363636364","68.7272727272727","426.818181818182","17.3654545454545","38.7045454545455"
"06/02/2022 18:00:00","25.6666666666667","27.5","66.25","424.333333333333","15.8966666666667","45.0075"
"06/02/2022 19:00:00","29.625","31.5","54.375","452.25","14.90625","48.02875"
"06/02/2022 20:00:00","26.1666666666667","27.5833333333333","47.25","498.416666666667","13.7416666666667","52.8416666666667"
"06/02/2022 21:00:00","22.5","23.6","42.5","446.1","13.586","52.192"
"06/02/2022 22:00:00","19.6666666666667","20.6666666666667","40.8333333333333","450.333333333333","13.0766666666667","52.7333333333333"
"06/02/2022 23:00:00","18.1666666666667","19.1666666666667","38.5","436.25","12.4558333333333","53.4916666666667"
"07/02/2022 0:00:00","24.75","26.3333333333333","35.4166666666667","390.166666666667","12.635","52.6883333333333"
"07/02/2022 1:00:00","25.4166666666667","26.8333333333333","29.4166666666667","410","11.5016666666667","55.7633333333333"
"07/02/2022 2:00:00","29.6666666666667","31.6666666666667","31.8333333333333","395.833333333333","10.5533333333333","57.5275"
"07/02/2022 3:00:00","23.5","24.8333333333333","30.4166666666667","393.5","10.3","58.5666666666667"
"07/02/2022 4:00:00","22.5833333333333","23.9166666666667","32.8333333333333","416.083333333333","9.85583333333333","61.5241666666667"
"07/02/2022 5:00:00","23","24.1538461538462","31","417.230769230769","9.75461538461538","62.8246153846154"
"07/02/2022 6:00:00","13.3333333333333","14.3333333333333","25.4166666666667","394.5","10.5075","61.77"
"07/02/2022 7:00:00","12.4545454545455","13.4545454545455","23.3636363636364","382","11.2654545454545","58.2445454545455"
"07/02/2022 8:00:00","13.9166666666667","15","22.75","391.583333333333","13.0575","53.3566666666667"
"07/02/2022 9:00:00","19.5833333333333","20.5833333333333","21.6666666666667","384.833333333333","15.07","47.375"
"07/02/2022 10:00:00","30.2727272727273","32.1818181818182","28.5454545454545","397","16.2627272727273","43.6954545454545"
"07/02/2022 11:00:00","39.9166666666667","41.8333333333333","44.6666666666667","432.583333333333","19.3","37.1691666666667"
"07/02/2022 12:00:00","36","37.9","58.6","430.4","19.776","34.769"
"07/02/2022 13:00:00","33.5","35.5","63","412.5","18.945","34.8166666666667"
"07/02/2022 14:00:00","33.7142857142857","35.7142857142857","58","402.857142857143","18.0571428571429","36.8214285714286"
"07/02/2022 15:00:00","36.1818181818182","38","50.8181818181818","398.636363636364","17.0936363636364","41.1745454545455"
"07/02/2022 16:00:00","35.6666666666667","37.6666666666667","45.5833333333333","401.083333333333","15.6083333333333","51.8075"
"07/02/2022 17:00:00","22.5454545454545","23.8181818181818","43","405.545454545455","15.7463636363636","51.5518181818182"
"07/02/2022 18:00:00","27.9090909090909","29.3636363636364","36.1818181818182","415.181818181818","15.5872727272727","49.2809090909091"
"07/02/2022 19:00:00","20.0833333333333","21.0833333333333","35.1666666666667","412.916666666667","13.8266666666667","57.745"
"07/02/2022 20:00:00","19.6363636363636","20.6363636363636","33.9090909090909","410.727272727273","13.1654545454545","60.17"
"07/02/2022 21:00:00","23.4","25","33.2","409.2","12.001","69.037"
"07/02/2022 22:00:00","25","26.6923076923077","26.0769230769231","407.384615384615","11.3523076923077","69.0523076923077"
"07/02/2022 23:00:00","28.5","30.5","24.6666666666667","401.333333333333","10.8925","70.1675"
"08/02/2022 0:00:00","32.75","34.75","23","414.916666666667","10.2941666666667","72.205"
"08/02/2022 1:00:00","32.3333333333333","34.3333333333333","21.9166666666667","406.083333333333","10.0908333333333","72.2641666666667"
"08/02/2022 2:00:00","31.1666666666667","33","21.3333333333333","403.916666666667","9.69416666666667","73.9241666666667"
"08/02/2022 3:00:00","43.1666666666667","45.1666666666667","20.4166666666667","387.666666666667","9.54166666666667","74.4733333333333"
"08/02/2022 4:00:00","47.8333333333333","49.8333333333333","20.0833333333333","387.916666666667","9.6275","73.6058333333333"
"08/02/2022 5:00:00","54.6666666666667","56.6666666666667","20.0833333333333","392","9.00166666666667","77.105"
"08/02/2022 6:00:00","60","62","19.75","401.916666666667","9.08333333333333","75.8466666666667"
"08/02/2022 7:00:00","65.3","67.3","19.8","410.4","9.234","75.868"
"08/02/2022 8:00:00","57.6666666666667","59.6666666666667","20.1666666666667","431.333333333333","9.8425","73.1858333333333"
"08/02/2022 9:00:00","58.4545454545455","60.4545454545455","20.9090909090909","444.272727272727","10.7063636363636","67.8790909090909"
"08/02/2022 10:00:00","58.1666666666667","60.1666666666667","26.8333333333333","455.083333333333","12.6275","59.275"
"08/02/2022 11:00:00","49.4166666666667","51.4166666666667","37.25","479","16.525","47.1058333333333"
"08/02/2022 12:00:00","50","52","45","486.416666666667","16.8333333333333","43.6675"
"08/02/2022 13:00:00","51.5","53.5","57.25","477.083333333333","19.1708333333333","37.9983333333333"
"08/02/2022 14:00:00","43.25","44.75","29.8333333333333","441.916666666667","20.7441666666667","31.1525"
"08/02/2022 15:00:00","25.8333333333333","27.1666666666667","24.6666666666667","418","20.9275","27.9725"
"08/02/2022 16:00:00","45.6666666666667","47.4166666666667","21.25","393.25","19.2616666666667","28.4308333333333"
"08/02/2022 17:00:00","55.75","57.75","26.3333333333333","399.25","17.5583333333333","32.8208333333333"
"08/02/2022 18:00:00","35.4166666666667","36.9166666666667","27.9166666666667","393.5","16.1633333333333","37.5191666666667"
"08/02/2022 19:00:00","18.75","20.1666666666667","42.3333333333333","415.166666666667","14.7333333333333","45.87"
"08/02/2022 20:00:00","28","29.9166666666667","41.5833333333333","409.333333333333","13.4183333333333","53.8825"
"08/02/2022 21:00:00","28.8333333333333","30.8333333333333","36.9166666666667","441.333333333333","12.2991666666667","57.05"
"08/02/2022 22:00:00","25.0833333333333","26.75","31.8333333333333","447","11.4858333333333","57.9341666666667"
"08/02/2022 23:00:00","16.8333333333333","17.8333333333333","23.25","431.25","10.735","56.2133333333333"
"09/02/2022 0:00:00","21.25","22.4166666666667","26.6666666666667","437.75","10.0175","62.9391666666667"
"09/02/2022 1:00:00","16.4166666666667","17.5833333333333","24.1666666666667","407.166666666667","8.78333333333333","65.0241666666667"
"09/02/2022 2:00:00","23.8333333333333","25.25","25.6666666666667","435.5","8.69083333333333","69.0983333333333"
"09/02/2022 3:00:00","24.75","26","22.0833333333333","415.416666666667","8.3","67.605"
"09/02/2022 4:00:00","16","17","21.6666666666667","406.833333333333","8.04333333333333","67.0308333333333"
"09/02/2022 5:00:00","23.5833333333333","25","23.5833333333333","462.25","7.80083333333333","68.6433333333333"
"09/02/2022 6:00:00","16.0833333333333","17.1666666666667","22.0833333333333","489.416666666667","7.65083333333333","64.785"
"09/02/2022 7:00:00","19.9166666666667","21.0833333333333","22.9166666666667","485.416666666667","8.11666666666667","63.7941666666667"
"09/02/2022 8:00:00","13.6666666666667","14.6666666666667","21","418","10.7616666666667","53.325"
"09/02/2022 9:00:00","14.4166666666667","15.4166666666667","20.75","405.75","12.8533333333333","46.3475"
"09/02/2022 10:00:00","13.6666666666667","14.6666666666667","25.5","409.583333333333","14.3441666666667","41.6141666666667"
"09/02/2022 11:00:00","24","25.4166666666667","20","405.166666666667","18.2358333333333","25.9716666666667"
"09/02/2022 12:00:00","22.6666666666667","23.9166666666667","19.5","395.333333333333","19.1833333333333","20.4575"
"09/02/2022 13:00:00","23.6666666666667","24.9166666666667","22.1666666666667","398.916666666667","21.5191666666667","17.12"
"09/02/2022 14:00:00","35.1818181818182","36.5454545454545","35.7272727272727","399.818181818182","21.8327272727273","16.4945454545455"
"09/02/2022 15:00:00","51.9166666666667","53.5833333333333","47.75","411.583333333333","22.0083333333333","18.4166666666667"
"09/02/2022 16:00:00","35.1666666666667","37","48.4166666666667","396.166666666667","19.525","26.8408333333333"
"09/02/2022 17:00:00","39.0833333333333","40.9166666666667","40.75","393.5","17.425","31.7691666666667"
"09/02/2022 18:00:00","7.83333333333333","8.83333333333333","37","404.083333333333","15.78","34.4241666666667"
"09/02/2022 19:00:00","9.25","10.25","34.5","394.916666666667","14.5825","37.4166666666667"
"09/02/2022 20:00:00","21.6666666666667","22.9166666666667","26.9166666666667","379.916666666667","13.54","37.3725"
"09/02/2022 21:00:00","12.3846153846154","13.3846153846154","24.7692307692308","375.769230769231","12.9353846153846","37.4515384615385"
"09/02/2022 22:00:00","10.1538461538462","11.1538461538462","23.3076923076923","387","12.6007692307692","37.5415384615385"
"09/02/2022 23:00:00","9.84615384615385","10.8461538461538","22.2307692307692","392.230769230769","11.7261538461538","40.2769230769231"
"10/02/2022 0:00:00","13.2727272727273","14.2727272727273","26.4545454545455","425.181818181818","10.45","45.2981818181818"
"10/02/2022 1:00:00","13.1666666666667","14.1666666666667","27.3333333333333","424.75","9.69083333333333","48"
"10/02/2022 2:00:00","8.09090909090909","9.09090909090909","22.5454545454545","381.363636363636","9.67272727272727","44.0118181818182"
"10/02/2022 3:00:00","7.75","8.75","21.9166666666667","364.666666666667","10.5333333333333","41.725"
"10/02/2022 4:00:00","9.30769230769231","10.3076923076923","21.8461538461538","367.615384615385","10.3861538461538","41.6738461538462"
"10/02/2022 5:00:00","10.1666666666667","11.1666666666667","22.5833333333333","387.083333333333","9.9975","42.46"
"10/02/2022 6:00:00","13.6666666666667","14.6666666666667","26.6666666666667","492.833333333333","8.735","49.4166666666667"
"10/02/2022 7:00:00","16.2307692307692","17.2307692307692","29.4615384615385","567.076923076923","8.57461538461538","51.51"
"10/02/2022 8:00:00","12.8333333333333","13.8333333333333","26","447.166666666667","10.4366666666667","48.1033333333333"
"10/02/2022 9:00:00","15.3333333333333","16.3333333333333","29.0833333333333","437.333333333333","12.5791666666667","42.6358333333333"
"10/02/2022 10:00:00","9.66666666666667","10.6666666666667","31.0833333333333","416.583333333333","14.2075","37.5433333333333"
"10/02/2022 11:00:00","8.75","9.75","25.6666666666667","416","17.9275","29.81"
"10/02/2022 12:00:00","9.41666666666667","10.4166666666667","20","404.833333333333","19.4275","26.5633333333333"
"10/02/2022 13:00:00","32.3333333333333","34.0833333333333","21.5833333333333","398.166666666667","21.6733333333333","23.0675"
"10/02/2022 14:00:00","43.9166666666667","45.5","22.9166666666667","399.25","22.4941666666667","20.0366666666667"
"10/02/2022 15:00:00","21.25","22.4166666666667","28.9166666666667","394","22.5075","18.8191666666667"
"10/02/2022 16:00:00","40.5","42","31.5833333333333","389.333333333333","20.4116666666667","20.455"
"10/02/2022 17:00:00","35.1666666666667","36.5","34.3333333333333","389.333333333333","17.9558333333333","23.755"
"10/02/2022 18:00:00","21.75","23","31.75","393.583333333333","16.1658333333333","25.7033333333333"
"10/02/2022 19:00:00","16.5","17.6666666666667","32.0833333333333","384.5","14.5566666666667","29.375"
"10/02/2022 20:00:00","14.75","15.75","34.4166666666667","392.416666666667","13.375","34.9575"
"10/02/2022 21:00:00","13.75","14.75","29.5833333333333","378.916666666667","12.2958333333333","35.1083333333333"
"10/02/2022 22:00:00","13.5833333333333","14.5833333333333","25.5833333333333","374.916666666667","11.6016666666667","33.4666666666667"
"10/02/2022 23:00:00","17.75","18.9166666666667","24","374.333333333333","11.0741666666667","35.0491666666667"
"11/02/2022 0:00:00","35.2222222222222","36.8888888888889","28.4444444444444","410.111111111111","9.90222222222222","43.3122222222222"
"11/02/2022 1:00:00","26.25","27.5833333333333","26.8333333333333","367.666666666667","8.6075","42.8833333333333"
"11/02/2022 2:00:00","6.75","7.75","24","382.333333333333","8.59166666666667","41.295"
"11/02/2022 3:00:00","8.08333333333333","9.08333333333333","26.3333333333333","382.583333333333","8.06583333333333","49.0141666666667"
"11/02/2022 4:00:00","6.75","7.75","23.1666666666667","408.166666666667","7.6","51.6725"
"11/02/2022 5:00:00","4.75","5.75","24.8333333333333","387.75","7.50333333333333","50.975"
"11/02/2022 6:00:00","7.83333333333333","8.83333333333333","25.75","420.416666666667","7.63583333333333","51.9308333333333"
"11/02/2022 7:00:00","9.41666666666667","10.4166666666667","25.3333333333333","482.083333333333","7.39833333333333","52.1758333333333"
"11/02/2022 8:00:00","12.1666666666667","13.1666666666667","22.8333333333333","413.833333333333","9.39333333333333","46.7441666666667"
"11/02/2022 9:00:00","11.25","12.25","22.4166666666667","407","11.5233333333333","39.7325"
"11/02/2022 10:00:00","13.1666666666667","14.1666666666667","31.25","419.583333333333","13.6466666666667","31.4825"
"11/02/2022 11:00:00","13.0833333333333","14.0833333333333","21.6666666666667","402","18.2025","19.9641666666667"
